timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
7/7/2022,350.465312,366.332288,346.359384,362.92228,50.36,52.64,49.77,52.15,478416.357,478416.357
7/6/2022,345.87224,356.31104,340.722432,350.326128,49.7,51.2,48.96,50.34,369984.007,369984.007
7/5/2022,363.548608,365.218816,333.69364,345.87224,52.24,52.48,47.95,49.7,567147.955,567147.955
7/4/2022,354.501648,364.870856,345.87224,363.687792,50.94,52.43,49.7,52.26,428499.128,428499.128
7/3/2022,351.78756,363.409424,341.766312,354.57124,50.55,52.22,49.11,50.95,319754.383,319754.383
7/2/2022,356.380632,359.44268,346.359384,351.78756,51.21,51.65,49.77,50.55,395349.861,395349.861
7/1/2022,374.683328,391.663776,348.238368,356.241448,53.84,56.28,50.04,51.19,606167.187,606167.187
6/30/2022,373.569856,375.7968,349.00388,374.683328,53.68,54,50.15,53.84,505134.988,505134.988
6/29/2022,366.819432,378.92844,357.424512,373.569856,52.71,54.45,51.36,53.68,451898.813,451898.813
6/28/2022,388.949688,396.6744,365.845144,366.610656,55.89,57,52.57,52.68,428561.798,428561.798
6/27/2022,393.89072,407.948304,381.503344,388.740912,56.6,58.62,54.82,55.86,397024.694,397024.694
6/26/2022,409.827288,421.0316,393.89072,393.960312,58.89,60.5,56.6,56.61,518719.077,518719.077
6/25/2022,388.67132,415.881792,379.902728,409.757696,55.85,59.76,54.59,58.88,618227.012,618227.012
6/24/2022,387.766624,399.040528,378.58048,388.601728,55.72,57.34,54.4,55.84,730614.764,730614.764
6/23/2022,362.92228,395.073784,361.18248,387.905808,52.15,56.77,51.9,55.74,994973.172,994973.172
6/22/2022,372.525976,372.66516,350.813272,362.783096,53.53,53.55,50.41,52.13,927893.846,927893.846
6/21/2022,367.167392,387.697032,360.904112,372.456384,52.76,55.71,51.86,53.52,1381554.785,1381554.785
6/20/2022,377.88456,381.155384,357.076552,367.236984,54.3,54.77,51.31,52.77,1979924.021,1979924.021
6/19/2022,328.265464,392.84684,312.537672,377.814968,47.17,56.45,44.91,54.29,2451326.02,2451326.02
6/18/2022,331.25792,336.82528,288.528432,328.335056,47.6,48.4,41.46,47.18,1913775.171,1913775.171
6/17/2022,311.77216,337.034056,309.058072,331.25792,44.8,48.43,44.41,47.6,1207287.632,1207287.632
6/16/2022,352.553072,356.450224,306.343984,311.632976,50.66,51.22,44.02,44.78,1636635.976,1636635.976
6/15/2022,321.236672,354.780016,289.920272,352.48348,46.16,50.98,41.66,50.65,2010453.14,2010453.14
6/14/2022,302.7252,323.6028,280.45576,321.16708,43.5,46.5,40.3,46.15,1538135.285,1538135.285
6/13/2022,333.34568,336.12936,285.3272,302.7252,47.9,48.3,41,43.5,1585014.733,1585014.733
6/12/2022,363.27024,366.05392,329.17016,333.34568,52.2,52.6,47.3,47.9,751665.4063,751665.4063
6/11/2022,393.89072,402.24176,359.09472,363.27024,56.6,57.8,51.6,52.2,588679.3384,588679.3384
6/10/2022,418.94384,420.33568,386.93152,394.58664,60.2,60.4,55.6,56.7,505271.348,505271.348
6/9/2022,427.29488,434.25408,411.98464,419.63976,61.4,62.4,59.2,60.3,295546.594,295546.594
6/8/2022,444.69288,448.8684,425.20712,426.59896,63.9,64.5,61.1,61.3,460948.577,460948.577
6/7/2022,448.8684,455.8276,418.24792,443.99696,64.5,65.5,60.1,63.8,493587.564,493587.564
6/6/2022,439.82144,464.17864,437.73368,448.8684,63.2,66.7,62.9,64.5,374528.282,374528.282
6/5/2022,443.99696,444.69288,429.38264,439.82144,63.8,63.9,61.7,63.2,194186.313,194186.313
6/4/2022,435.64592,448.17248,426.59896,443.30104,62.6,64.4,61.3,63.7,187841.045,187841.045
6/3/2022,448.17248,451.65208,427.29488,435.64592,64.4,64.9,61.4,62.6,281679.966,281679.966
6/2/2022,436.34184,450.95616,432.16632,448.8684,62.7,64.8,62.1,64.5,371742.76,371742.76
6/1/2022,476.00928,491.31952,429.38264,436.34184,68.4,70.6,61.7,62.7,634020.203,634020.203
5/31/2022,480.88072,485.75216,464.17864,476.00928,69.1,69.8,66.7,68.4,445048.542,445048.542
5/30/2022,443.30104,485.75216,439.82144,480.88072,63.7,69.8,63.2,69.1,612046.039,612046.039
5/29/2022,439.12552,448.17248,430.07856,442.60512,63.1,64.4,61.8,63.6,315852.358,315852.358
5/28/2022,428.68672,445.3888,426.59896,438.4296,61.6,64,61.3,63,336506.622,336506.622
5/27/2022,441.21328,446.08472,423.81528,428.68672,63.4,64.1,60.9,61.6,739704.085,739704.085
5/26/2022,474.61744,479.48888,420.33568,441.9092,68.2,68.9,60.4,63.5,730443.128,730443.128
5/25/2022,489.23176,498.97464,472.52968,474.61744,70.3,71.7,67.9,68.2,414049.811,414049.811
5/24/2022,480.1848,492.71136,466.2664,488.53584,69,70.8,67,70.2,492877.962,492877.962
5/23/2022,498.27872,514.9808,475.31336,480.88072,71.6,74,68.3,69.1,613835.768,613835.768
5/22/2022,485.75216,505.23792,482.96848,498.97464,69.8,72.6,69.4,71.7,290794.185,290794.185
5/21/2022,477.40112,492.01544,472.52968,485.75216,68.6,70.7,67.9,69.8,274675.04,274675.04
5/20/2022,501.75832,511.5012,464.17864,477.40112,72.1,73.5,66.7,68.6,755303.038,755303.038
5/19/2022,458.61128,505.93384,449.56432,501.75832,65.9,72.7,64.6,72.1,690029.823,690029.823
5/18/2022,508.71752,517.76448,457.21944,459.3072,73.1,74.4,65.7,66,701726.501,701726.501
5/17/2022,467.65824,514.28488,466.96232,509.41344,67.2,73.9,67.1,73.2,639716.3,639716.3
5/16/2022,497.5828,498.27872,451.65208,468.35416,71.5,71.6,64.9,67.3,577142.751,577142.751
