timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
5/29/2022,1224.12328,1310.41736,1165.666,1294.4112,175.9,188.3,167.5,186,102369.69,102369.69
5/28/2022,1258.22336,1283.27648,1211.59672,1224.8192,180.8,184.4,174.1,176,73638.293,73638.293
5/27/2022,1317.37656,1328.51128,1225.51512,1258.91928,189.3,190.9,176.1,180.9,139713.478,139713.478
5/26/2022,1421.06864,1441.94624,1286.06016,1317.37656,204.2,207.2,184.8,189.3,180425.742,180425.742
5/25/2022,1343.1256,1432.89928,1331.99088,1421.06864,193,205.9,191.4,204.2,195514.023,195514.023
5/24/2022,1290.23568,1370.9624,1278.40504,1343.82152,185.4,197,183.7,193.1,159986.063,159986.063
5/23/2022,1302.06632,1429.41968,1148.268,1289.53976,187.1,205.4,165,185.3,263353.06,263353.06
5/22/2022,1223.42736,1312.50512,1199.76608,1301.3704,175.8,188.6,172.4,187,95082.184,95082.184
5/21/2022,1210.9008,1260.31112,1185.15176,1224.12328,174,181.1,170.3,175.9,105014.322,105014.322
5/20/2022,1153.83536,1265.18256,1135.74144,1211.59672,165.8,181.8,163.2,174.1,212635.12,212635.12
5/19/2022,1079.37192,1185.15176,1048.75144,1155.2272,155.1,170.3,150.7,166,124933.196,124933.196
5/18/2022,1202.54976,1224.8192,1073.80456,1079.37192,172.8,176,154.3,155.1,107518.353,107518.353
5/17/2022,1130.17408,1238.04168,1127.3904,1202.54976,162.4,177.9,162,172.8,103479.19,103479.19
5/16/2022,1198.37424,1224.8192,1113.472,1130.87,172.2,176,160,162.5,133862.178,133862.178
5/15/2022,1067.54128,1238.7376,1049.44736,1197.67832,153.4,178,150.8,172.1,135008.131,135008.131
5/14/2022,1001.42888,1080.76376,925.5736,1068.2372,143.9,155.3,133,153.5,108817.892,108817.892
5/13/2022,958.28184,1084.24336,941.57976,1002.82072,137.7,155.8,135.3,144.1,146483,146483
5/12/2022,979.15944,1092.5944,828.1448,958.97776,140.7,157,119,137.8,315846.0281,315846.0281
5/11/2022,1133.65368,1252.656,958.97776,979.85536,162.9,180,137.8,140.8,335681.772,335681.772
5/10/2022,1206.72528,1319.46432,1048.75144,1134.3496,173.4,189.6,150.7,163,261661.926,261661.926
5/9/2022,1510.84232,1537.9832,1197.67832,1207.4212,217.1,221,172.1,173.5,243673.994,243673.994
5/8/2022,1426.636,1547.03016,1389.75224,1510.1464,205,222.3,199.7,217,213132.122,213132.122
5/7/2022,1523.36888,1556.07712,1384.8808,1425.94008,218.9,223.6,199,204.9,123410.643,123410.643
5/6/2022,1437.0748,1524.0648,1393.23184,1522.67296,206.5,219,200.2,218.8,131606.701,131606.701
5/5/2022,1567.90776,1599.22416,1373.05016,1437.77072,225.3,229.8,197.3,206.6,149383.587,149383.587
5/4/2022,1441.94624,1571.38736,1434.29112,1567.90776,207.2,225.8,206.1,225.3,129304.548,129304.548
5/3/2022,1388.3604,1503.88312,1382.79304,1441.94624,199.5,216.1,198.7,207.2,145612.84,145612.84
5/2/2022,1475.3504,1507.36272,1364.69912,1389.05632,212,216.6,196.1,199.6,156613.914,156613.914
5/1/2022,1489.96472,1588.08944,1448.90544,1474.65448,214.1,228.2,208.2,211.9,138441.093,138441.093
4/30/2022,1534.5036,1629.84464,1475.3504,1489.96472,220.5,234.2,212,214.1,144669.6,144669.6
4/29/2022,1582.52208,1643.76304,1508.05864,1534.5036,227.4,236.2,216.7,220.5,127117.222,127117.222
4/28/2022,1597.1364,1656.2896,1555.3812,1583.218,229.5,238,223.5,227.5,110074.486,110074.486
4/27/2022,1600.616,1643.76304,1541.4628,1596.44048,230,236.2,221.5,229.4,130224.801,130224.801
4/26/2022,1769.02864,1841.40432,1580.43432,1600.616,254.2,264.6,227.1,230,151914.877,151914.877
4/25/2022,1757.89392,1809.392,1650.02632,1769.72456,252.6,260,237.1,254.3,140622.176,140622.176
4/24/2022,1855.32272,1873.41664,1722.402,1758.58984,266.6,269.2,247.5,252.7,109215.15,109215.15
4/23/2022,1867.15336,1942.31272,1826.79,1855.32272,268.3,279.1,262.5,266.6,95025.018,95025.018
4/22/2022,1938.1372,2014.6884,1817.04712,1868.5452,278.5,289.5,261.1,268.5,169658.782,169658.782
4/21/2022,1858.1064,2014.6884,1851.84312,1938.1372,267,289.5,266.1,278.5,255302.856,255302.856
4/20/2022,1766.94088,1891.51056,1746.7592,1858.1064,253.9,271.8,251,267,183808.754,183808.754
4/19/2022,1853.23496,1871.32888,1739.8,1766.94088,266.3,268.9,250,253.9,156862.755,156862.755
4/18/2022,1679.25496,1892.9024,1624.9732,1852.53904,241.3,272,233.5,266.2,256320.093,256320.093
4/17/2022,1643.06712,1698.0448,1633.32424,1679.95088,236.1,244,234.7,241.4,68743.816,68743.816
4/16/2022,1666.7284,1668.12024,1586.00168,1643.76304,239.5,239.7,227.9,236.2,70713.004,70713.004
4/15/2022,1595.04864,1673.6876,1586.6976,1666.03248,229.2,240.5,228,239.4,82844.01,82844.01
4/14/2022,1650.02632,1675.77536,1554.68528,1595.74456,237.1,240.8,223.4,229.3,85644.065,85644.065
4/13/2022,1619.40584,1663.2488,1581.82616,1650.02632,232.7,239,227.3,237.1,95750.899,95750.899
4/12/2022,1574.17104,1913.78,1563.03632,1618.70992,226.2,275,224.6,232.6,345563.671,345563.671
4/11/2022,1639.58752,1699.43664,1497.61984,1574.17104,235.6,244.2,215.2,226.2,293540.024,293540.024
4/10/2022,1668.81616,1703.61216,1589.48128,1640.97936,239.8,244.8,228.4,235.8,142834.687,142834.687
4/9/2022,1511.53824,1705.004,1502.49128,1668.81616,217.2,245,215.9,239.8,217505.316,217505.316
4/8/2022,1572.08328,1585.30576,1495.53208,1511.53824,225.9,227.8,214.9,217.2,91833.059,91833.059
4/7/2022,1483.00552,1588.78536,1478.13408,1572.7792,213.1,228.3,212.4,226,116860.529,116860.529
4/6/2022,1547.03016,1565.12408,1469.78304,1483.00552,222.3,224.9,211.2,213.1,123540.23,123540.23
4/5/2022,1546.33424,1591.56904,1515.71376,1547.72608,222.2,228.7,217.8,222.4,108471.604,108471.604
4/4/2022,1512.93008,1560.25264,1471.17488,1545.63832,217.4,224.2,211.4,222.1,75282.505,75282.505
